Número da contratação,Código Classe/Grupo,Valor Total,Status da contratação,Situação da Execução,Título da contratação,Categoria da contratação,UASG Atual,Data estimada para o início do processo de contratação,Data estimada para a conclusão do processo de contratação,Prazo estimado de duração do processo de contratação (dias),Área requisitante,Nº DFD,Prioridade,Nº do Item no DFD,Data da conclusão da Contratação no DFD,Classificação da Contratação,Nome Classe/Grupo,Código PDM material,Nome do PDM material,Código material/serviço,Descrição material/serviço,Unidade Fornecimento,Valor Unitário,Quantidade,IdxValor,ID,ID Futura Contratação,Valor PCA
29/2026,6720,17000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,276/2025,Alto,1,46112,Material,Câmaras fotográficas,14570.0,Câmera Fotográfica Digital,615180.0,"acessórios: alça de prescoço, carregador de bateria, características adicionais: entrada de fone externo, wi-fi, bluetooth, formato gravação imagem: 4k, sensor imagem: aps-c de 24,1 megapixels, dual pixel cmos af, tipo efeitos visuais: ótico com um sistema af de 9 pontos, tipo foco: autofoco, tipo visor: lcd articulável de 3.0 touch screen, tipo zoom: optico:3x""",UN,17000.0,1,1,361.0,102122-29/2026,17000.0
29/2026,6720,8000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,276/2025,Alto,2,46112,Material,Câmaras fotográficas,8788.0,Lente Para Câmera Fotográfica,624442.0,"abertura máxima: f6,3, distância focal: 70 - 200 mm, distância m´ínima foco: 16 cm, distância mínima foco: 16 cm, taxa ampliação: 0,24 x, tipo: 150 - 600 mm, tipo de foco: autofoco, tipo lente: zoom",UN,8000.0,1,1,360.0,102122-29/2026,8000.0
29/2026,5965,3000.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,340/2025,Alto,1,46122,Material,"FONES, MICROFONES E ALTO-FALANTES",9732.0,MICROFONE,469422.0,"ALCANCE: 50, ALIMENTAÇÃO: PILHA, APLICAÇÃO: AUDITÓRIO, RESPOSTA FREQÜÊNCIA: 60HZ - 18, TIPO: SEM FIO",UN,600.0,5,1,344.0,102122-29/2026,3000.0
29/2026,6760,480.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,341/2025,Alto,1,46052,Material,Equipamento fotográfico e acessórios,9594.0,Memória Em Cartão Magnético,473093.0,"aplicação: armazenamento de dados, capacidade memória: 32, características adicionais: classe 10, tipo cartao: micro sd",UN,160.0,3,1,342.0,102122-29/2026,480.0
29/2026,6760,540.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,341/2025,Alto,2,46052,Material,Equipamento fotográfico e acessórios,9594.0,Memória Em Cartão Magnético,477785.0,"aplicação: armazenamento de dados, capacidade memória: 128, características adicionais: velocidade de leitura 170 mb/s, tipo cartao: sdxc",UN,180.0,3,1,343.0,102122-29/2026,540.0
29/2026,6760,3600.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,343/2025,Alto,1,46080,Material,Equipamento Fotográfico E Acessórios,979.0,Tripé,615904.0,"altura máxima: 156,50, aplicação: câmara fotográfica ou filmadora, capacidade: 5, características adicionais: com placa de câmera deslizante com dois pinos, material: alumínio, tipo: fixo, tipo cabeça: bola de 60 mm",UN,1200.0,3,1,363.0,102122-29/2026,3600.0
29/2026,6760,2998.0,Aprovada,,áudio visual,BENS,102122,45964,46083,119,TEC. EDUCACIONAL,346/2025,Médio,1,46146,Material,EQUIPAMENTO FOTOGRÁFICO E ACESSÓRIOS,7635.0,FLASH,487701.0,"COMPATIBILIDADE EQUIPAMENTO: CÂMERA DIGITAL CANON, DIMENSÕES: 78 X 143,2 X 122,7, TIPO: SPEEDLITE 600 EX, TIPO ALIMENTAÇÃO: PILHA",UN,1499.0,2,1,358.0,102122-29/2026,2998.0
29/2026,5835,528.24,Aprovada,,áudio visual,BENS,102122,45964,46083,119,ATAC - ACADEMICA,374/2025,Alto,1,46053,Material,Equipamentos para gravação e reprodução de som,,,,,,528.24,1,1,359.0,102122-29/2026,528.24
73/2026,833,382500.0,Aprovada,,Expansão da Casa da Afasia,SERVICOS,102122,46055,46233,178,OBRAS,384/2025,Baixo,1,46233,Serviço,SERVIÇOS DE ENGENHARIA,,,,,,382500.0,1,1,350.0,102122-73/2026,382500.0
74/2026,833,1182000.0,Devolvida,,Reforma da rede de informática da Clínica de Fonoaudiologia,SERVICOS,102122,46090,46209,119,OBRAS,383/2025,Médio,1,46209,Serviço,SERVIÇOS DE ENGENHARIA,,,,,,1182000.0,1,1,,,
77/2026,872,150000.0,Aprovada,,Reforma do anfiteatro da Odontopediatria,SERVICOS,102122,46052,46233,181,OBRAS,389/2025,Médio,1,46234,Serviço,Serviços de reparo de outros bens,,,,,,150000.0,1,1,354.0,102122-77/2026,150000.0
78/2026,6730,1500.0,Aprovada,,Substituição da tela de projeção da Sala da Congregação.,BENS,102122,45964,46083,119,ATAC - ACADEMICA,388/2025,Alto,1,46053,Material,Equipamento Para Projeção Fotográfica,,,,,,1500.0,1,1,353.0,102122-78/2026,1500.0
75/2026,831,384000.0,Aprovada,,Projeto Executivo de Ampliação do Bloco Didático I,SERVICOS,102122,45992,46111,119,OBRAS,387/2025,Alto,1,46082,Serviço,Serviços de consultoria e de gerência/gestão,,,,,,384000.0,1,1,352.0,102122-75/2026,384000.0
76/2026,541,7680000.0,Devolvida,,Obras de Ampliação do Bloco Didático I,SERVICOS,102122,46153,46332,179,OBRAS,386/2025,Médio,1,46332,Serviço,Serviços gerais de construção dos edifícios,,,4545.0,Obras civis de edificações residenciais e comerciais,,7680000.0,1,1,,,
